Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2019;opel-insignia-2019-Diesel;opel;insignia;2,0CDTi 170HK Sports Tourer Aut.;Large;DieselLarge;223;8.24E-05;2873883495,00;9.321.063.275;2220;Diesel;125;1.670.769.231;139.221;9.217.015.385;0.533;10.66
2019;ford-fiesta-2019-Diesel;ford;fiesta;1.5 TDCi (85 HK) 5-dørs FWD M6;Small;DieselSmall;215;7.95E-05;1229747573,00;4.461.199.162;1680;Diesel;63;115.625;1.043.793.469;7.051.169.727;0.368858131;10.66
2019;seat-ateca-2019-Diesel;seat;ateca;1.6 TDI 115 SUV DSG7;Small;DieselSmall;210;7.76E-05;2828708738,00;2.362.257.211;1970;Diesel;85;1.438.235.294;1.256.864;78.554;0.446025105;10.66
2019;suzuki-jimny-2019-Benzin;suzuki;jimny;1,5 AllGrip;Small;BenzinSmall;205;7.58E-05;2194252427,00;1.188.661.326;1435;Benzin;75;102;10.298.475;60.225;0.741975309;10.66
2019;peugeot-508-2019-Benzin;peugeot;508;PureTech 180 SW EAT8;Large;BenzinLarge;188;6.95E-05;3165145631,00;2.518.954.835;2027;Benzin;165;1.597.692.308;12.369;8.867.192.308;0.589215686;10.66
2019;bmw-x3-2019-Benzin;bmw;x3;30i SAV xDrive Steptronic;Large;BenzinLarge;186;6.87E-05;1049381553,00;1.819.859.228;2400;Benzin;185;2.721.081.081;1.500.829;8.952.266.667;0.79602649;12.02
2019;dacia-lodgy-2019-Diesel;dacia;lodgy;Blue dCi 95 7p;Small;DieselSmall;151;5.58E-05;1709708738,00;2.359.421.715;1965;Diesel;70;89;13.23;7.875;0.4264;12.02
2019;fiat-panda-2019-Benzin;fiat;panda;0.9 80;Small;BenzinSmall;145;5.36E-05;9806893204,00;9.294.063.275;1440;Benzin;51;69;10.100.104;61.586;0.556481481;12.02
2019;kia-sportage-2019-Benzin;kia;sportage;1.6 5-dørs 7DCT 7;Large;BenzinLarge;143;5.28E-05;2910864078,00;169.952.801;2110;Benzin;130;1.351.428.571;1.377.981;83.514;0.817687075;10.66
2019;skoda-rapid-2019-Benzin;skoda;rapid;1.0 TSI 95;Small;BenzinSmall;142;5.25E-05;1679776699,00;876.718.071;1689;Benzin;81;1.004.545.455;11.184.768;7.632.818.182;0.52489083;12.02
2019;volkswagen-touareg-2019-Diesel;volkswagen;touareg;3.0 TDI V6 286 HK;Large;DieselLarge;140;5.17E-05;8990417476,00;2.482.144.893;2850;Diesel;210;286;16.585.272;966.042;0.638323353;12.02
2019;toyota-camry-2019-Benzin;toyota;camry;2.5 Hybrid (218hk) Sedan aut. gear;Large;BenzinLarge;131;4.84E-05;3844737864,00;1.516.012.896;2100;Benzin;131;218;13.136.496;89.976;0.4808;12.02
2019;nissan-juke-2019-Benzin;nissan;juke;DIG-T 117 6 M/T;Small;BenzinSmall;126;4.66E-05;2087466019,00;8.149.272.153;1690;Benzin;85;140;121.248;7.452.375;0.711242604;10.66
2019;audi-q5-2019-Benzin;audi;q5;45 TFSI 245 hk 5-dørs quattro S tronic;Large;BenzinLarge;124;4.58E-05;6770291262,00;3.249.560.198;2435;Benzin;180;203.75;14.620.284;88.074;0.785620915;12.02
2019;volvo-s90-2019-Diesel;volvo;s90;D4 Aut.;Large;DieselLarge;120;4.43E-05;5776728155,00;1.863.571.678;2270;Diesel;140;2.185.714.286;13.499.136;93.744;0.455555556;12.02
2019;volvo-s60-2019-Benzin;volvo;s60;T5 AWD Aut.;Large;BenzinLarge;119;4.40E-05;6300970874,00;6.089.277.028;2240;Benzin;184;250;1.259.258;8.806;0.755974843;12.02
2019;jeep-renegade-2019-Benzin;jeep;renegade;1.3 150 DCT;Large;BenzinLarge;116;4.29E-05;2679708738,00;5.411.653.902;1900;Benzin;111;1.407.692.308;12.816.248;7.702.246.154;0.698837209;10.66
2019;bmw-x5-2019-Benzin;bmw;x5;Xdrive 40i;Large;BenzinLarge;111;4.10E-05;1165750485,00;5.895.234.393;2800;Benzin;250;323.25;17.22;9.84;1.082.882.883;12.02
2019;mitsubishi-asx-2019-Benzin;mitsubishi;asx;1.6;Large;BenzinLarge;108;3.99E-05;2135912621,00;2.314.390.054;1870;Benzin;86;1.168.461.538;12.656.208;77.172;0.686857143;12.02
2019;subaru-forester-2019-Benzin;subaru;forester;2,0 e-Boxer 5 dørs AWD Lineartronic;Large;BenzinLarge;105;3.88E-05;4076679612,00;1.038.482.091;2015;Benzin;110;150;1.443.852;8.298;0.806711409;12.02
2019;volvo-xc90-2019-Diesel;volvo;xc90;B5 AWD Aut;Large;DieselLarge;102;3.77E-05;1089323301,00;1.801.103.782;2750;Diesel;173;235;1.726.956;96.958.125;0.638323353;12.02
2019;seat-toledo-2019-Benzin;seat;toledo;1.0 TSI 110;Small;BenzinSmall;102;3.77E-05;158631068,00;3.002.855.337;1660;Benzin;81;95;11.184.768;76.608;0.513675214;12.02
2019;porsche-cayenne-2019-Benzin;porsche;cayenne;3.0 340HK 4WD Tiptronic;Large;BenzinLarge;99;3.66E-05;2563100,00;1.021.912.359;2830;Benzin;404;340;1.656.072;97.416;0.910606061;10.66
2019;opel-crossland-x-2019-Benzin;opel;crossland x;1,2 T 110HK MPV Aut.;Small;BenzinSmall;1370;5.06E-04;2349504854,00;1.394.773.999;1690;Benzin;61;110;12.403.923;177.241;0.556481481;12.02
2019;volvo-xc90-2019-Benzin;volvo;xc90;T8 Twin Engine Aut.;Large;BenzinLarge;88;3.25E-05;1089323301,00;1.682.212.471;2750;Benzin;228;253.75;17.622;96.958.125;0.883823529;12.02
2019;bmw-x5-2019-Diesel;bmw;x5;30d SAV xDrive Steptronic;Large;DieselLarge;84;3.10E-05;1165750485,00;1.855.618.249;3010;Diesel;195;323.25;17.22;9.84;0.598876404;12.02
2019;dacia-sandero-2019-Diesel;dacia;sandero;dCi 95;Small;DieselSmall;81;2.99E-05;112623301,00;1.016.282.359;1645;Diesel;70;9.166.666.667;10.941.568;7.14;0.378014184;12.02
2019;hyundai-i30-2019-Diesel;hyundai;i30;1.6 CRDi 5 dørs Hatchback;Small;DieselSmall;79;2.92E-05;2000126214,00;1.036.362.091;1880;Diesel;85;1.238.636.364;1.222.776;794.551.157;0.406870229;10.66
2019;ford-mustang-2019-Benzin;ford;mustang;5.0 Ti-VCT V8 Fastback Baghjulstræk Manuel;Large;BenzinLarge;69;2.55E-05;6752699029,00;1.124.047.493;2150;Benzin;213.3;4.436.666.667;12.691.584;91.968;1.365.909.091;10.66
2019;fiat-tipo-2019-Diesel;fiat;tipo;1.3 MJT 95 hatchback;Small;DieselSmall;67;2.48E-05;1640893204,00;1.578.899.434;1950;Diesel;70;1.094.736.842;12.352.253;8.010.721.053;0.4264;10.66
2019;renault-twingo-2019-Benzin;renault;twingo;SCe 70;Small;BenzinSmall;62;2.29E-05;118838835,00;631.661.105;1338;Benzin;52;75;894.432;5.808;0.52489083;12.02
2019;dacia-lodgy-2019-Benzin;dacia;lodgy;1.6 16V 7p;Small;BenzinSmall;61;2.25E-05;1709708738,00;149.227.185;1834;Benzin;75;89;13.23;7.875;0.741975309;10.66
2019;seat-arona-2019-Diesel;seat;arona;1.6 TDI 95 DSG7;Small;DieselSmall;58;2.14E-05;1871359223,00;104.322.247;1780;Diesel;70;1.019.642.857;1.142.226;73.692;0.4264;12.02
2019;fiat-500-2019-Diesel;fiat;500;1.6 MJT 120;Small;DieselSmall;52;1.92E-05;1223427184,00;170.612.801;1855;Diesel;88;7.045.454.545;8.670.459;58.191;0.44789916;12.02
2019;volvo-s90-2019-Benzin;volvo;s90;T5 Aut.;Large;BenzinLarge;50;1.85E-05;5776728155,00;1.690.290.558;2260;Benzin;140;2.185.714.286;13.499.136;93.744;0.741975309;10.66
2019;audi-q7-2019-Diesel;audi;q7;50 TDI 286 HK 5-dørs quattro tiptronic;Large;DieselLarge;46;1.70E-05;1120160194,00;1.139.680.871;2990;Diesel;210;286;1.731.039;99.485;0.658024691;10.66
2019;jaguar-xf-2019-Diesel;jaguar;xf;2.0D 180PS Sedan 2WD A;Large;DieselLarge;42;1.55E-05;7367038835,00;5.412.153.902;2280;Diesel;132;250;13.959;9.306;0.45751073;12.02
2019;hyundai-i40-2019-Benzin;hyundai;i40;1.6 5 dørs Stationcar;Large;BenzinLarge;40;1.48E-05;3009660194,00;1.007.868.344;2030;Benzin;99;124;1.272.726;8.658;0.711242604;10.66
2019;subaru-xv-2019-Benzin;subaru;xv;1,6 Base AWD Lineartronic;Large;BenzinLarge;34;1.26E-05;3882524272,00;6.238.817.119;1940;Benzin;115;144;1.303.452;8.046;0.828965517;10.66
2019;renault-zoe-2019-El;renault;zoe;R110 - 41 kWh Aut.;Small;ElSmall;598;0.000220985;2290475728,00;2.321.835.281;1954;El;80;1.042.692.308;11.011.104;7.129.008.876;0.293436506;12.02
2019;jaguar-jaguar i-pace-2019-El;jaguar;jaguar i-pace;#N/A;Large;ElLarge;165;6.10E-05;7796359223,00;2.864.947.284;2670;El;294;400;14.768.676;94.068;0.490469246;12.02
2019;seat-tarraco-2019-Benzin;seat;tarraco;2.0 TSI 190 4x4 SUV DSG7;Large;BenzinLarge;316;0.000116775;3650592233,00;1.968.795.261;2450;Benzin;140;150;14.477.856;224.676;0.79602649;2.261.608.191
2019;seat-tarraco-2019-Diesel;seat;tarraco;2.0 TDI 190 4X4 SUV DSG7;Large;DieselLarge;174;6.43E-05;3650592233,00;6.531.632.025;2550;Diesel;110;190;14.477.856;224.676;0.543877551;2.261.608.191
2019;skoda-scala-2019-Benzin;skoda;scala;1.5 TSI 150 DSG;Small;BenzinSmall;603;2.23E-04;2068116505,00;3.243.825.353;1660;Benzin;70;150;11.472.468;190.096;0.546363636;12.02
2019;suzuki-sx4-2019-Benzin;suzuki;sx4;1,0 Boosterjet 5-dørs;Small;BenzinSmall;1080;3.99E-04;1796019417,00;3.270.825.353;1730;Benzin;82;1.255.675.676;10.136.196;71.276;0.622797927;10.66
2019;tesla-model s-2019-El;tesla;model s;#N/A;Large;ElLarge;210;7.76E-05;8968757282,00;1.861.441.211;2694;El;421;670;1.415.316;97.608;0.381384181;12.02
2019;volkswagen-golf-2019-El;volkswagen;golf;EL 136 1-trins-automatisk;Small;ElSmall;150;5.54E-05;2456475728,00;1.469.127.056;2020;El;100;1.361.764.706;1.242.707.858;7.856.464.706;0.271392983;12.02
2019;volkswagen-golf-sportsvan-2019-Benzin;volkswagen;golf sportsvan;1.5 TSI EVO 130 DSG7;Large;BenzinLarge;792;0.000292675;2817650485,00;6.506.953.177;1930;Benzin;96;150;12.411.532;188.356;0.589215686;2.139.065.615
2019;volkswagen-t-cross-2019-Benzin;volkswagen;t-cross;1.0 TSI 95HK;Small;BenzinSmall;2858;1.06E-03;2631223301,00;6.559.866.248;1760;Benzin;70;115;11.429.088;168.921;0.546363636;2.261.608.191
2019;volkswagen-t-roc-2019-Benzin;volkswagen;t-roc;1.5 TSI 150HK DSG7;Small;BenzinSmall;3107;1.15E-03;2297242718,00;2.196.537.591;1780;Benzin;110;115;12.086.802;178.929;0.566981132;2.261.608.191
2019;volkswagen-t-roc-2019-Diesel;volkswagen;t-roc;2.0 TDI 150hk DSG7;Small;DieselSmall;1093;0.000403907;2698223301,00;253.134.136;1950;Diesel;110;115;12.086.802;178.929;0.455555556;12.02
2019;mercedes-benz-eqc-2019-El;mercedes-benz;eqc;400 4MATIC;Large;ElLarge;48;1.77E-05;6660941748,00;2.366.113.743;2940;El;300;408;14.497.056;89.488;0.441289403;12.02
2019;tesla-model x-2019-El;tesla;model x;#N/A;Large;ElLarge;120;4.43E-05;1510754369,00;2.070.111.762;3120;El;386;670;17.527.104;104.328;0.452321638;12.02
2019;audi-e-tron-2019-El;audi;e-tron;55 265 kW 5-dørs quattro;Large;ElLarge;533;0.000196965;7796213592,00;2.479.894.838;3130;El;300;408;1.549.478;9.506;0.524031166;10.66
2020;hyundai-kona-2020-El;hyundai;kona;EV Automatisk;Small;ElSmall;1141;4.18E-04;1894738878,00;287.298.447;2170;El;150;1.853.208.955;1.181.268;7.513.201.966;0.282851652;12.14
2020;kia-soul-2020-El;kia;soul;EL 5-dørs Aut. Reduktions Gear;Small;ElSmall;53;1.94E-05;2466054159,00;526.250.965;2180;El;150;204;121.716;7.452;0.302876547;12.14
2020;kia-niro-2020-El;kia;niro;EL 5-dørs Aut. Reduktions Gear;Small;ElSmall;799;2.93E-04;2368665377,00;4.361.338.766;2230;El;150;141;12.153.064;78.916;0.300879559;10.75
2020;volkswagen-id.3-2020-El;volkswagen;id.3;Elektro motor 204 1-trins-automatisk;Small;ElSmall;1228;0.000450125;3538829787,00;5.364.386.676;2260;El;150;204;12.105.642;181.476;0.296099775;10.75
2020;tesla-model s-2020-El;tesla;model s;#N/A;Large;ElLarge;202;7.40E-05;6936363636,00;9.111.489.815;2574;El;421;670;1.415.316;97.608;0.342798977;2.139.065.615
2020;jaguar-jaguar i-pace-2020-El;jaguar;jaguar i-pace;#N/A;Large;ElLarge;94;3.45E-05;7766199226,00;2.248.571.691;2670;El;236;400;14.768.676;94.068;0.473012052;12.14
2020;bmw-1-serie-2020-Benzin;bmw;1-serie;118I;Large;BenzinLarge;1236;0.000453057;3241953578,00;2.284.171.691;1870;Benzin;103;140;1.111.968;7.776;0.551818182;10.75
2020;bmw-3-serie-2020-Benzin;bmw;3-serie;330e Touring;Large;BenzinLarge;1979;0.000725405;5950174081,00;2.082.188.736;2185;Benzin;135;258;12.411.792;86.193;0.663387978;12.14
2020;bmw-3-serie-2020-Diesel;bmw;3-serie;320D TOURING;Large;DieselLarge;2110;0.000773423;4859574468,00;2.173.988.736;2225;Diesel;140;190;11.983.829;86.193;0.410305344;10.75
2020;bmw-5-serie-2020-Diesel;bmw;5-serie;530d xDrive Touring Aut.;Large;DieselLarge;884;0.000324031;6005319149,00;297.082.902;2320;Diesel;235;190;13.727.296;92.752;0.401119403;12.14
2020;porsche-taycan-4s-2020-El;porsche;taycan;EL Coupe 4WD;Large;ElLarge;438;0.000160549;1396593.81;3.373.309.082;2880;El;390;490;13.484.256;246.016;0.48051474;10.75
2020;kia-proceed-2020-Benzin;kia;proceed;1.6 5-dørs DCT 7;Large;BenzinLarge;294;0.000107766;2668462282,00;4.846.700.321;1900;Benzin;150;1.607.272.727;1.178.316;8.298;0.685875706;10.75
2020;kia-proceed-2020-Diesel;kia;proceed;1.6 CRDI 5-dørs DCT 7;Small;DieselSmall;37;1.36E-05;2668462282,00;5.938.482.913;1920;Diesel;100;136;1.178.316;212.521;0.410305344;12.14
2020;kia-xceed-2020-Benzin;kia;xceed;1.6 GDI Plug-in Hybrid 5-dørs DCT 6;Large;BenzinLarge;896;0.00032843;2523365571,00;5.850.807.841;2030;Benzin;103;120;1.191.696;19.36;0.275909091;10.75
2020;kia-xceed-2020-Diesel;kia;xceed;1.6 CRDI 5-dørs Man. 6;Small;DieselSmall;123;4.51E-05;2523365571,00;5.781.016.759;1920;Diesel;100;136;1.191.696;19.36;0.44057377;2.261.608.191
2020;mercedes-benz-a-klasse-2020-Benzin;mercedes-benz;a-klasse;200 Hatchback 7G-DCT;Large;BenzinLarge;2564;0.000939837;3395725338,00;575.913.739;1885;Benzin;120;163;1.145.664;7.956;0.583653846;2.139.065.615
2020;mercedes-benz-a-klasse-2020-Diesel;mercedes-benz;a-klasse;200 d Hatchback 8G-DCT;Small;DieselSmall;1680;0.000615806;3777717602,00;1.232.250.011;1935;Diesel;110;116;1.145.664;7.956;0.410305344;2.139.065.615
2020;mercedes-benz-c-klasse-2020-Diesel;mercedes-benz;c220;220 d Sedan 9G-TRONIC;Large;DieselLarge;2754;0.001009482;5481798839,00;229.570.808;2205;Diesel;143;194;1.242.022;84.889;0.43;12.14
2020;mercedes-benz-cla-2020-Benzin;mercedes-benz;cla;220 Coupé 4MATIC 7G-DCT;Large;BenzinLarge;802;0.000293974;6828027079,00;4.781.430.549;1950;Benzin;120;117.2;11.969.349;85.827;0.595098039;10.75
2020;mercedes-benz-e-klasse-2020-Diesel;mercedes-benz;e-klasse;220 d Sedan 9G-TRONIC;Large;DieselLarge;1598;0.000585749;6633636364,00;9.787.910.742;2375;Diesel;143;194;1.430.352;91.205;0.469432314;2.278.453.507
2020;mercedes-benz-eqc-2020-El;mercedes-benz;eqc;400 4MATIC;Large;ElLarge;236;8.65E-05;6635174081,00;2.174.010.283;2940;El;145;408;14.497.056;89.488;0.417378657;10.75
2020;seat-mii electric-2020-El;seat;mii electric;#N/A;Small;ElSmall;191;7.00E-05;1411121857,00;7.737.182.812;1530;El;61;83;869.352;5.874;0.315320429;12.14
2020;toyota-toyota-c-hr-2020-Benzin;toyota;c-hr;1.8 Hybrid (122 hk) aut. gear;Large;BenzinLarge;1848;0.000677387;2708027079,00;925.509.875;1860;Benzin;0;116;1.232.136;7.848;0.420069204;12.14
2020;alfa-romeo-stelvio-2020-Diesel;alfa-romeo;stelvio;2.2 Diesel 190 Aut.;Large;DieselLarge;56;2.05E-05;6004932302,00;1.214.680.646;2330;Diesel;140;190;1.488.137;8.911;0.507075472;10.75
2020;citron-berlingo-2020-Diesel;citron;berlingo;1.5 BlueHDI 100 hk MPV;Large;DieselLarge;338;0.000123894;2475928433,00;2.738.376.731;2285;Diesel;96;100;165.205;87.875;0.410305344;10.75
2020;citron-c1-2020-Benzin;citron;c1;VTI 72 5D;Small;BenzinSmall;4095;0.001501027;8937234043,00;1.945.237.136;1240;Benzin;53;72;8.207.244;56.072;0.408754209;12.14
2020;citron-c3-2020-Benzin;citron;c3;1.2 PureTech 82 5D;Small;BenzinSmall;5343;0.001958483;1072669246,00;3.849.155.013;1540;Benzin;61;83;10.29;69.825;0.463358779;10.75
2020;citron-c3-2020-Diesel;citron;c3;1.5 BlueHDi 100 hk 5D;Small;DieselSmall;1453;0.000532599;1411141199,00;1.524.648.365;1675;Diesel;75;100;10.29;7;0.3125;10.75
2020;citron-c5-aircross-2020-Diesel;citron;c5 aircross;1.5 BlueHDi 130 SUV Aut.;Small;DieselSmall;1159;0.000424833;3151943907,00;2.521.027.428;2020;Diesel;96;130;141.453;8.37;0.401119403;2.139.065.615
2020;ford-puma-2020-Benzin;ford;puma;1.0 mHEV (155 HK) 5-dørs FWD M6;Small;BenzinSmall;1148;0.000420801;2084555126,00;161.346.908;1760;Benzin;114;125;11.755.045;75.839;0.47421875;10.75
2020;ford-s-max-2020-Diesel;ford;s-max;EcoBlue 2.0 (190HK) MPV FWD A8;Large;DieselLarge;776;0.000284444;403467118,00;244.367.253;2555;Diesel;140;190;1.529.856;9.216;0.497685185;2.139.065.615
2020;hyundai-kona-2020-Diesel;hyundai;kona;1.6 MPV DCT;Small;DieselSmall;82;3.01E-05;1894738878,00;1.871.586.716;1880;Diesel;100;136;10.147.695;7.506;0.401119403;2.139.065.615
2020;bmw-i3-2020-El;bmw;i3;BEV;Small;ElSmall;85;3.12E-05;2857059961,00;5.180.177.048;1710;El;125;170;1.142.048;71.378;0.315230722;2.139.065.615
2020;kia-stonic-2020-Diesel;kia;stonic;1.6 CRDI 5-dørs Man. 6;Small;DieselSmall;38;1.39E-05;1846411992,00;5.528.108.027;1720;Diesel;85;115;109.296;171.396;0.390909091;2.139.065.615
2020;honda-e-2020-El;honda;e;ELEKTRISK;Small;ElSmall;58;2.13E-05;2857059961,00;8.382.680.376;1870;El;113;154;10.279.325;68.075;0.346875505;2.290.863.712
2020;hyundai-ioniq-2020-El;hyundai;ioniq;EV Automatisk;Small;ElSmall;198;7.26E-05;2474980658,00;1.822.135.885;1970;El;100;1.261.052.632;1.179.633;81.354;0.261364931;2.139.065.615
2020;audi-e-tron-2020-El;audi;e-tron;55 265 kW 5-dørs quattro;Large;ElLarge;699;0.000256219;5836247582,00;2.331.408.627;3040;El;300;3.749.565.217;1.549.478;9.506;0.479271777;2.139.065.615
2020;tesla-model x-2020-El;tesla;model x;#N/A;Large;ElLarge;162;5.94E-05;7550096712,00;2.847.714.383;3040;El;421;670;17.527.104;104.328;0.421906433;2.139.065.615
2020;mg-zs-2020-El;mg;zs;EL 5-dørs Aut. Reduktions Gear;Small;ElSmall;261;9.57E-05;2408887814,00;1.856.697.822;1966;El;105;143;12.637.782;185.761;0.36599982;2.139.065.615
2020;mini-cooper-2020-El;mini;Cooper-SE-Hatchback;#N/A;Small;ElSmall;294;0.000107766;2523404255,00;2.264.372.097;1770;El;100;184;9.769.375;67.375;0.261441353;2.139.065.615
2020;nissan-leaf-2020-El;nissan;leaf;150 hk 2WD Aut;Small;ElSmall;415;0.000152119;3291295938,00;1.767.009.576;1995;El;160;1.768.387.097;12.377.134;80.371;0.31689861;2.139.065.615
2020;opel-corsa-2020-El;opel;corsa;50KWH 5D Aut.;Small;ElSmall;37;1.36E-05;236934236,00;1.281.646.474;1920;El;100;136;10.348.128;71.862;0.320219403;12.14
2020;peugeot-2008-2020-El;peugeot;2008;EL 50 kWh 136 SUV;Small;ElSmall;227;8.32E-05;3055232108,00;1.710.958.802;2030;El;100;136;1.151.325;7.525;0.345010583;12.14
2020;peugeot-208-2020-El;peugeot;208;136 5D;Small;ElSmall;300;0.000109965;2378239845,00;171390.86;1910;El;100;136;10.250.955;71.685;0.315496404;2.139.065.615
2020;opel-crossland-x-2020-Benzin;opel;crossland x;1.2 83B SUV;Small;BenzinSmall;1912;0.000700846;1611353965,00;1.263.196.156;1705;Benzin;61;110;11.997.237;177.241;0.507949791;12.14
2020;peugeot-rifter-2020-Benzin;peugeot;rifter;PureTech 110 MPV;Large;BenzinLarge;33;1.21E-05;2281528046,00;2.128.206.883;2060;Benzin;81;110;153.032;19.36;0.595098039;12.14
2020;renault-zoe-2020-El;renault;zoe;R110 - 52 kWh Aut.;Small;ElSmall;596;0.000218465;1990522244,00;1.109.755.734;1988;El;68;1.220.625;11.420.916;73.211;0.290421441;12.14
2020;renault-clio-2020-Benzin;renault;clio;TCe 100 5d;Small;BenzinSmall;3322;0.001217683;1448965184,00;2.530.438.856;1603;Benzin;74;88.5;104.976;7.29;0.47421875;12.14
2020;volkswagen-golf-2020-Benzin;volkswagen;golf;1.5 TSI EVO 150 Variant DSG7;Small;BenzinSmall;6534;0.002395045;2364709865,00;1.804.219.031;1750;Benzin;96;1.487.096.774;12.411.532;78.554;0.507949791;12.14
2020;toyota-yaris-2020-Benzin;toyota;yaris;1.0 Benzin (72 hk);Small;BenzinSmall;4987;0.001827991;1283452611,00;9.956.510.653;1545;Benzin;54;1.043.703.704;103.425;6.795.123.457;0.562037037;12.14
2020;ford-kuga-2020-Benzin;ford;kuga;2.5 Plug-in Hybrid (225 HK) SUV FWD CVT;Large;BenzinLarge;4747;0.001740018;2727369439,00;7.639.635.919;2320;Benzin;112;2.212.878.788;14.386.888;86.668;0.323733333;12.14
2020;nissan-qashqai-2020-Benzin;nissan;qashqai;DIG-T 160 DCT;Large;BenzinLarge;4711;0.001726823;203770793,00;1.540.267.356;1885;Benzin;117;1.465.384.615;12.633.981;79.459;0.638947368;12.14
2020;peugeot-208-2020-Benzin;peugeot;208;1.2 PureTech 75 5D;Small;BenzinSmall;4638;0.001700064;1314410058,00;1.099.819.728;1625;Benzin;55;9.756.944.444;10.348.128;7.138.945.833;0.47421875;12.14
2020;toyota-aygo-2020-Benzin;toyota;aygo;1.0 benzin (72 hk);Small;BenzinSmall;4569;0.001674772;8791876209,00;5.613.821.537;1240;Benzin;53;7.316.666.667;8.207.244;56.214;0.420069204;10.75
2020;volkswagen-polo-2020-Benzin;volkswagen;polo;1,5 TSI 150 DSG7;Small;BenzinSmall;4381;0.001605861;1701334623,00;1.679.522.478;1660;Benzin;70;95;103.733;7.095.058.685;0.518803419;12.14
2020;skoda-fabia-2020-Benzin;skoda;fabia;1.0 TSI 110  Combi;Small;BenzinSmall;3541;0.001297958;1208065764,00;1.754.284.229;1540;Benzin;70;9.243.697.479;10.833.606;7.266.726.891;0.518803419;12.14
2020;volvo-v60-2020-Diesel;volvo;v60;D4 aut.;Large;DieselLarge;3440;0.001260936;5967147002,00;1.002.251.065;2280;Diesel;140;1.996.296.296;1.259.258;8.806;0.449790795;10.75
2020;renault-captur-2020-Benzin;renault;captur;TCe 100;Small;BenzinSmall;3025;0.001108817;1932495164,00;1.086.529.283;1751;Benzin;113;1.267.391.304;1.203.012;7.614;0.562037037;12.14
2020;kia-ceed-2020-Benzin;kia;ceed;1.6 Stationcar DCT 6;Large;BenzinLarge;2909;0.001066297;2107495164,00;2.134.699.193;1840;Benzin;77.2;1.299.047.619;121.716;8.205.771.429;0.572641509;12.14
2020;peugeot-208-2020-Diesel;peugeot;208;BlueHDi 100 5D;Small;DieselSmall;2742;0.001005083;1314410058,00;1.266.686.794;1655;Diesel;75;91;1.016.015;7.138.945.833;0.322822823;2.139.065.615
2020;opel-corsa-2020-Benzin;opel;corsa;1.2 75 HK 5D;Small;BenzinSmall;2718;0.000996286;1362775629,00;3.214.972.906;1550;Benzin;55;9.397.368.421;10.276.266;71.862;0.452985075;2.139.065.615
2020;skoda-octavia-2020-Benzin;skoda;octavia;1.5 TSI ACT 150 DSG7;Large;BenzinLarge;2712;0.000994087;2379303675,00;2.066.295.363;1880;Benzin;110;1.512.244.898;12.425.469;8.484.833.153;0.530131004;12.14
2020;skoda-citigo-2020-El;skoda;citigo;ABEBMA;Small;ElSmall;108;3.96E-05;1411179884,00;3.203.868.867;1530;El;61;83;87.912;5.94;0.307958863;12.14
2020;tesla-model 3-2020-El;tesla;model 3;#N/A;Small;ElSmall;3603;0.001320684;4381450677,00;3.859.818.096;2060;El;377;410;12.426.624;86.765;0.286482002;12.14
2020;toyota-corolla-2020-Benzin;toyota;corolla;1.8 Hybrid (122 hk) Touring Sports aut. Gear;Small;BenzinSmall;2561;0.000938738;2436266925,00;3.955.418.096;1835;Benzin;72;145.375;11.730.228;8.145.991.667;0.364564565;10.75
2020;volkswagen-passat-2020-Benzin;volkswagen;passat;1.5 TSI EVO 150  DSG7;Large;BenzinLarge;2539;0.000930673;3587185687,00;3.361.240.191;2220;Benzin;110;1.934.314.721;13.268.232;8.730.214.721;0.321164021;12.14
2020;seat-tarraco-2020-Benzin;seat;tarraco;2.0 TSI 190 4x4 SUV DSG7;Large;BenzinLarge;312;0.000114364;4409187621,00;6.237.870.421;2210;Benzin;140;150;14.565.072;224.676;0.674444444;12.14
2020;seat-tarraco-2020-Diesel;seat;tarraco;2.0 TDI 190 4X4 SUV DSG7;Large;DieselLarge;101;3.70E-05;4409187621,00;1.663.805.366;2360;Diesel;140;84;14.565.072;224.676;0.548469388;12.14
